system,common_name,description,class,responsible_division,responsibility_center,borough,division,line,in_nearest_station,track,from_point,to_point,manufacturer,tag_id,commission_date,original_install_date,latest_install_date,status,department,model,remaining_useful_life_years,legacy_system_id,criticality,switch_2020,is_critical,environment_pilot,age,div,location,structure,structure_2,usage_pilot,usage_category,usage_category_2,structure_3,trouble_calls,tcpm_all,tc_2019,tcpm_2019,tc_2020,tcpm_2020,tc_2021,tcpm_2021,tc_2022,tcpm_2022,weekly_usage_switch_cycles,usage_switch_throw,usage_category_upd,mthbf,structure_upd
305457,IRT-CMC-713B,SWM: Mets-Willets Pt - Model M3 (IRT-CMC-713B),SG-SWMCH,DOS-MOW-ELE-SIG,2917,QUEENS,IRT,IRT-C-FLUSHING,448-METS-WILLETSPOINT-FLS-7,IRT-C-MC,43680,43680,,305457,1/1/1900,6/11/2003,,Installed-Functioning-In Service,DOS,M3,NA,5543005,1 - Stops Revenue Operation,713B,No,N/A,19,SG-S1,Spur,N/A,Structure not avail,NA,NA,NA,ELV,0,0,NA,NA,2,0.166666667,NA,NA,NA,NA,335,43715,Medium,NA,Outdoor
305458,IRT-CM-723A,SWM: Mets-Willets Pt - Model M3 (IRT-CM-723A),SG-SWMCH,DOS-MOW-ELE-SIG,2917,QUEENS,IRT,IRT-C-FLUSHING,448-METS-WILLETSPOINT-FLS-7,IRT-C-M,44205,44205,,305458,1/1/1900,6/11/2003,,Installed-Functioning-In Service,DOS,M3,NA,5542205,1 - Stops Revenue Operation,723A,No,Dry,19,SG-S1,Mainline,Elevated,Outdoor,585,0-1000,0-889,ELV,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,250,Light,NA,Outdoor
305459,IRT-C2-723B,SWM: Mets-Willets Pt - Model M3 (IRT-C2-723B),SG-SWMCH,DOS-MOW-ELE-SIG,2917,QUEENS,IRT,IRT-C-FLUSHING,448-METS-WILLETSPOINT-FLS-7,IRT-C-2,43999,43999,,305459,1/1/1900,6/11/2003,,Installed-Functioning-In Service,DOS,M3,NA,5542304,1 - Stops Revenue Operation,723B,No,Dry,19,SG-S1,Mainline,Elevated,Outdoor,1691,1000-2000,890-1777,ELV,1,0.033333333,NA,NA,1,0.083333333,NA,NA,1,0.083333333,0,250,Light,250,Outdoor
305460,IRT-C1-725A,SWM: Mets-Willets Pt - Model M3 (IRT-C1-725A),SG-SWMCH,DOS-MOW-ELE-SIG,2917,QUEENS,IRT,IRT-C-FLUSHING,448-METS-WILLETSPOINT-FLS-7,IRT-C-1,43972,43972,,305460,1/1/1900,6/11/2003,,Installed-Functioning-In Service,DOS,M3,NA,5542403,1 - Stops Revenue Operation,725A,No,Dry,19,SG-S1,Mainline,Elevated,Outdoor,1701,1000-2000,890-1777,ELV,0,0,NA,NA,NA,NA,NA,NA,NA,NA,90,11745,Medium,NA,Outdoor
305461,IRT-CM-725B,SWM: Mets-Willets Pt - Model M3 (IRT-CM-725B),SG-SWMCH,DOS-MOW-ELE-SIG,2917,QUEENS,IRT,IRT-C-FLUSHING,448-METS-WILLETSPOINT-FLS-7,IRT-C-M,44100,44100,,305461,1/1/1900,6/11/2003,,Installed-Functioning-In Service,DOS,M3,NA,5542502,1 - Stops Revenue Operation,725B,No,Dry,19,SG-S1,Mainline,Elevated,Outdoor,540,0-1000,0-889,ELV,1,0.033333333,NA,NA,NA,NA,NA,NA,1,0.083333333,90,11745,Medium,11745,Outdoor
305462,IRT-C1-727A,SWM: Mets-Willets Pt - Model M3 (IRT-C1-727A),SG-SWMCH,DOS-MOW-ELE-SIG,2917,QUEENS,IRT,IRT-C-FLUSHING,448-METS-WILLETSPOINT-FLS-7,IRT-C-1,44108,44108,,305462,1/1/1900,6/11/2003,,Installed-Functioning-In Service,DOS,M3,NA,5542601,1 - Stops Revenue Operation,727A,No,Dry,19,SG-S1,Mainline,Elevated,Outdoor,1701,1000-2000,890-1777,ELV,2,0.066666667,NA,NA,NA,NA,2,0.166666667,NA,NA,360,46980,Medium,23490,Outdoor
305463,IRT-CM-727B,SWM: Mets-Willets Pt - Model M3 (IRT-CM-727B),SG-SWMCH,DOS-MOW-ELE-SIG,2917,QUEENS,IRT,IRT-C-FLUSHING,448-METS-WILLETSPOINT-FLS-7,IRT-C-M,43967,43967,,305463,1/1/1900,6/11/2003,,Installed-Functioning-In Service,DOS,M3,NA,5542700,1 - Stops Revenue Operation,727B,No,Dry,19,SG-S1,Mainline,Elevated,Outdoor,540,0-1000,0-889,ELV,0,0,NA,NA,NA,NA,NA,NA,NA,NA,360,46980,Medium,NA,Outdoor
305464,IRT-C1-737A,SWM: Mets-Willets Pt - Model M3 (IRT-C1-737A),SG-SWMCH,DOS-MOW-ELE-SIG,2917,QUEENS,IRT,IRT-C-FLUSHING,448-METS-WILLETSPOINT-FLS-7,IRT-C-1,45153,45153,,305464,1/1/1900,6/11/2003,,Installed-Functioning-In Service,DOS,M3,NA,5541801,1 - Stops Revenue Operation,737A,No,Dry,19,SG-S1,Mainline,Elevated,Outdoor,1656,1000-2000,890-1777,ELV,1,0.033333333,NA,NA,NA,NA,1,0.083333333,NA,NA,0,250,Light,250,Outdoor
305465,IRT-CM-737B,SWM: Mets-Willets Pt - Model M3 (IRT-CM-737B),SG-SWMCH,DOS-MOW-ELE-SIG,2917,QUEENS,IRT,IRT-C-FLUSHING,448-METS-WILLETSPOINT-FLS-7,IRT-C-M,45280,45280,,305465,1/1/1900,6/11/2003,,Installed-Functioning-In Service,DOS,M3,NA,5541900,1 - Stops Revenue Operation,737B,No,Dry,19,SG-S1,Mainline,Elevated,Outdoor,540,0-1000,0-889,ELV,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,250,Light,NA,Outdoor
305466,IRT-CM-755A,SWM: Mets-Willets Pt - Model M3 (IRT-CM-755A),SG-SWMCH,DOS-MOW-ELE-SIG,2917,QUEENS,IRT,IRT-C-FLUSHING,448-METS-WILLETSPOINT-FLS-7,IRT-C-M,44820,44820,,305466,1/1/1900,6/11/2003,,Installed-Functioning-In Service,DOS,M3,NA,5542007,1 - Stops Revenue Operation,755A,No,Dry,19,SG-S1,Mainline,Elevated,Outdoor,540,0-1000,0-889,ELV,0,0,1,0.083333333,1,0.083333333,NA,NA,NA,NA,50,6500,Medium,NA,Outdoor
305467,IRT-C2-755B,SWM: Mets-Willets Pt - Model M3 (IRT-C2-755B),SG-SWMCH,DOS-MOW-ELE-SIG,2917,QUEENS,IRT,IRT-C-FLUSHING,448-METS-WILLETSPOINT-FLS-7,IRT-C-2,45021,45021,,305467,1/1/1900,6/11/2003,,Installed-Functioning-In Service,DOS,M3,NA,5542106,1 - Stops Revenue Operation,755B,No,Dry,19,SG-S1,Mainline,Elevated,Outdoor,1691,1000-2000,890-1777,ELV,1,0.033333333,1,0.083333333,NA,NA,NA,NA,1,0.083333333,50,6500,Medium,6500,Outdoor
305468,IRT-Y1-1013,SWM: Morris Pk - Model M3 (IRT-Y1-1013),SG-SWMCH,DOS-MOW-ELE-SIG,2917,BRONX,IRT,IRT-Y-DYREAV,446-MORRISPARK-DYR-5,IRT-Y-1,42217,42305,,305468,1/1/1900,8/4/2017,,Installed-Functioning-In Service,DOS,M3,NA,6466748,1 - Stops Revenue Operation,1013,No,NA,5,SG-S1,NA,NA,Structure not avail,NA,NA,NA,EMB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,132,17220,Medium,NA,Outdoor
305469,IRT-Y3-1023A,SWM: Morris Pk - Model M3 (IRT-Y3-1023A),SG-SWMCH,DOS-MOW-ELE-SIG,2917,BRONX,IRT,IRT-Y-DYREAV,446-MORRISPARK-DYR-5,IRT-Y-3,42480,42560,,305469,1/1/1900,8/4/2017,,Installed-Functioning-In Service,DOS,M3,NA,6466752,1 - Stops Revenue Operation,1023A,No,NA,5,SG-S1,NA,NA,Structure not avail,NA,NA,NA,EMB,0,0,NA,NA,1,0.083333333,NA,NA,NA,NA,164,21390,Medium,NA,Outdoor
305470,IRT-Y2-1023B,SWM: Morris Pk - Model M3 (IRT-Y2-1023B),SG-SWMCH,DOS-MOW-ELE-SIG,2917,BRONX,IRT,IRT-Y-DYREAV,446-MORRISPARK-DYR-5,IRT-Y-2,42219,42305,,305470,1/1/1900,8/4/2017,,Installed-Functioning-In Service,DOS,M3,NA,6466750,1 - Stops Revenue Operation,1023B,No,NA,5,SG-S1,NA,NA,Structure not avail,NA,NA,NA,EMB,3,0.1,1,0.083333333,NA,NA,2,0.166666667,1,0.083333333,164,21390,Medium,7130,Outdoor
305471,IRT-Y3-1025,SWM: Morris Pk - Model M3 (IRT-Y3-1025),SG-SWMCH,DOS-MOW-ELE-SIG,2917,BRONX,IRT,IRT-Y-DYREAV,446-MORRISPARK-DYR-5,IRT-Y-3,42480,42560,,305471,1/1/1900,8/4/2017,,Installed-Functioning-In Service,DOS,M3,NA,6466754,1 - Stops Revenue Operation,1025,No,NA,5,SG-S1,NA,NA,Structure not avail,NA,NA,NA,EMB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,250,Light,NA,Outdoor
305472,IRT-Y2-557,SWM: Morris Pk - Model M3 (IRT-Y2-557),SG-SWMCH,DOS-MOW-ELE-SIG,2917,BRONX,IRT,IRT-Y-DYREAV,446-MORRISPARK-DYR-5,IRT-Y-2,40534,40534,,305472,1/1/1900,5/28/1997,,Installed-Functioning-In Service,DOS,M3,NA,4535805,1 - Stops Revenue Operation,557,No,Dry,25,SG-S1,Mainline,At Grade,Outdoor,NA,NA,NA,EMB,0,0,NA,NA,1,0.083333333,NA,NA,NA,NA,143,18650,Medium,NA,Outdoor
305473,IRT-JM-391A,SWM: Mosholu Pkwy - Model A-10 (IRT-JM-391A),SG-SWMCH,DOS-MOW-ELE-SIG,2917,BRONX,IRT,IRT-J-JEROMEAV,379-MOSHOLUPKWY-JER-4,IRT-J-M,54279,54279,,305473,1/1/1900,4/3/2015,,Installed-Functioning-In Service,DOS,A-10,NA,1635004,1 - Stops Revenue Operation,391A,Yes,Dry,7,SG-S1,Mainline,Elevated,Outdoor,NA,NA,NA,ELV,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,250,Light,NA,Outdoor
305474,IRT-J4-391B,SWM: Mosholu Pkwy - Model A-10 (IRT-J4-391B),SG-SWMCH,DOS-MOW-ELE-SIG,2917,BRONX,IRT,IRT-J-JEROMEAV,379-MOSHOLUPKWY-JER-4,IRT-J-4,54402,54402,,305474,1/1/1900,4/3/2015,,Installed-Functioning-In Service,DOS,A-10,NA,1635103,1 - Stops Revenue Operation,391B,Yes,0,7,SG-S1,Mainline,0,Structure not avail,1122,1000-2000,890-1777,ELV,0,0,NA,NA,1,0.083333333,NA,NA,NA,NA,0,250,Light,NA,Outdoor
305475,IND-F3A-3A,SWM: Mott Av-Far Rockaway - Model A-10 (IND-F3A-3A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,QUEENS,IND,IND-F-ROCKAWAY,209-FARROCKAWAY-MOTTAV-RKY-A,IND-F-3A,92860,92860,,305475,1/1/1900,,,Installed-Functioning-In Service,DOS,A-10,NA,2933704,1 - Stops Revenue Operation,3A,No,Wet,NA,SG-S2,Mainline,Viaduct,Outdoor,597,0-1000,0-889,VDT,0,0,1,0.083333333,NA,NA,NA,NA,NA,NA,645,84090,Medium,NA,Outdoor
305476,IND-F4A-3B,SWM: Mott Av-Far Rockaway - Model A-10 (IND-F4A-3B),SG-SWMCH,DOS-MOW-ELE-SIG,2922,QUEENS,IND,IND-F-ROCKAWAY,209-FARROCKAWAY-MOTTAV-RKY-A,IND-F-4A,93010,93010,,305476,1/1/1900,,,Installed-Functioning-In Service,DOS,A-10,NA,2933803,1 - Stops Revenue Operation,3B,No,Dry,NA,SG-S2,Mainline,Viaduct,Outdoor,579,0-1000,0-889,VDT,0,0,NA,NA,NA,NA,NA,NA,NA,NA,645,84090,Medium,NA,Outdoor
305477,IND-F3A-5A,SWM: Mott Av-Far Rockaway - Model A-10 (IND-F3A-5A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,QUEENS,IND,IND-F-ROCKAWAY,209-FARROCKAWAY-MOTTAV-RKY-A,IND-F-3A,93010,93010,,305477,1/1/1900,,,Installed-Functioning-In Service,DOS,A-10,NA,2933506,1 - Stops Revenue Operation,5A,No,Dry,NA,SG-S2,Mainline,Viaduct,Outdoor,597,0-1000,0-889,VDT,0,0,3,0.25,NA,NA,NA,NA,NA,NA,620,80835,Medium,NA,Outdoor
305478,IND-F4A-5B,SWM: Mott Av-Far Rockaway - Model A-10 (IND-F4A-5B),SG-SWMCH,DOS-MOW-ELE-SIG,2922,QUEENS,IND,IND-F-ROCKAWAY,209-FARROCKAWAY-MOTTAV-RKY-A,IND-F-4A,92860,92860,,305478,1/1/1900,,,Installed-Functioning-In Service,DOS,A-10,NA,2933605,1 - Stops Revenue Operation,5B,No,Wet,NA,SG-S2,Mainline,Viaduct,Outdoor,579,0-1000,0-889,VDT,0,0,1,0.083333333,1,0.083333333,NA,NA,NA,NA,620,80835,Medium,NA,Outdoor
305479,BMT-J3-155A,SWM: Myrtle Av - Model M5 (BMT-J3-155A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-3/4,23500,23500,,305479,1/1/1900,10/11/1995,,Installed-Functioning-In Service,DOS,M5,NA,4444808,1 - Stops Revenue Operation,155A,No,0,27,SG-S2,Mainline,0,Structure not avail,455,0-1000,0-889,NA,4,0.133333333,NA,NA,5,0.416666667,3,0.25,1,0.083333333,1351,176137.5,Heavy,44034.375,Structure not avail
305480,BMT-J1-155B,SWM: Myrtle Av - Model M5 (BMT-J1-155B),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-1,23387,23387,,305480,1/1/1900,10/11/1995,,Installed-Functioning-In Service,DOS,M5,NA,4444907,1 - Stops Revenue Operation,155B,No,Dry,27,SG-S2,Mainline,Elevated,Outdoor,684,0-1000,0-889,ELV,2,0.066666667,NA,NA,1,0.083333333,2,0.166666667,NA,NA,1351,176137.5,Heavy,88068.75,Outdoor
305481,BMT-J3-157,SWM: Myrtle Av - Model M5 (BMT-J3-157),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-3/4,23469,23469,,305481,1/1/1900,9/28/1995,,Installed-Functioning-In Service,DOS,M5,NA,4440400,1 - Stops Revenue Operation,157,No,0,27,SG-S2,Mainline,0,Structure not avail,618,0-1000,0-889,NA,2,0.066666667,4,0.333333333,1,0.083333333,2,0.166666667,NA,NA,1668,217450,Heavy,108725,Structure not avail
305482,BMT-J2-165A,SWM: Myrtle Av - Model M5 (BMT-J2-165A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-2,23507,23507,,305482,1/1/1900,9/28/1995,,Installed-Functioning-In Service,DOS,M5,NA,4440202,1 - Stops Revenue Operation,165A,No,0,27,SG-S2,Mainline,0,Structure not avail,689,0-1000,0-889,ELV,0,0,2,0.166666667,NA,NA,NA,NA,NA,NA,313,40792.5,Medium,NA,Outdoor
305483,BMT-J3-165B,SWM: Myrtle Av - Model M5 (BMT-J3-165B),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-3/4,23389,23389,,305483,1/1/1900,9/28/1995,,Installed-Functioning-In Service,DOS,M5,NA,4440301,1 - Stops Revenue Operation,165B,No,0,27,SG-S2,Mainline,0,Structure not avail,618,0-1000,0-889,NA,0,0,NA,NA,2,0.166666667,NA,NA,NA,NA,313,40792.5,Medium,NA,Structure not avail
305484,BMT-J2-167,SWM: Myrtle Av - Model M5 (BMT-J2-167),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-2,23467,23467,,305484,1/1/1900,9/28/1995,,Installed-Functioning-In Service,DOS,M5,NA,4438900,1 - Stops Revenue Operation,167,No,Dry,27,SG-S2,Mainline,Elevated,Outdoor,1436,1000-2000,890-1777,ELV,0,0,1,0.083333333,NA,NA,NA,NA,NA,NA,1096,142857.5,Heavy,NA,Outdoor
305485,BMT-J3-183A,SWM: Myrtle Av - Model M5 (BMT-J3-183A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-3/4,23575,23575,,305485,1/1/1900,10/11/1995,,Installed-Functioning-In Service,DOS,M5,NA,4445004,1 - Stops Revenue Operation,183A,No,0,27,SG-S2,Mainline,0,Structure not avail,455,0-1000,0-889,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,460,60030,Medium,NA,Structure not avail
305486,BMT-J1-183B,SWM: Myrtle Av - Model M5 (BMT-J1-183B),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-1,23698,23698,,305486,1/1/1900,10/11/1995,,Installed-Functioning-In Service,DOS,M5,NA,4445103,1 - Stops Revenue Operation,183B,No,Dry,27,SG-S2,Mainline,Elevated,Outdoor,684,0-1000,0-889,ELV,1,0.033333333,NA,NA,1,0.083333333,NA,NA,NA,NA,460,60030,Medium,60030,Outdoor
305487,BMT-J3-185A,SWM: Myrtle Av - Model M5 (BMT-J3-185A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-3/4,23864,23864,,305487,1/1/1900,10/11/1995,,Installed-Functioning-In Service,DOS,M5,NA,4445202,1 - Stops Revenue Operation,185A,No,0,27,SG-S2,Mainline,0,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,250,Light,NA,Structure not avail
305488,BMT-J1-185B,SWM: Myrtle Av - Model M5 (BMT-J1-185B),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-1,23734,23734,,305488,1/1/1900,10/11/1995,,Installed-Functioning-In Service,DOS,M5,NA,4445301,1 - Stops Revenue Operation,185B,No,Dry,27,SG-S2,Mainline,Elevated,Outdoor,914,0-1000,890-1777,ELV,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,250,Light,NA,Outdoor
305489,BMT-J2-187A,SWM: Myrtle Av - Model M5 (BMT-J2-187A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-2,23578,23578,,305489,1/1/1900,9/28/1995,,Installed-Functioning-In Service,DOS,M5,NA,4440509,1 - Stops Revenue Operation,187A,No,Dry,27,SG-S2,Mainline,Elevated,Outdoor,689,0-1000,0-889,ELV,2,0.066666667,NA,NA,NA,NA,NA,NA,2,0.166666667,0,250,Light,125,Outdoor
305490,BMT-J3-187B,SWM: Myrtle Av - Model M5 (BMT-J3-187B),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-3/4,23705,23705,,305490,1/1/1900,9/28/1995,,Installed-Functioning-In Service,DOS,M5,NA,4440608,1 - Stops Revenue Operation,187B,No,0,27,SG-S2,Mainline,0,Structure not avail,225,0-1000,0-889,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,250,Light,NA,Structure not avail
305491,BMT-J2-195A,SWM: Myrtle Av - Model M5 (BMT-J2-195A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-2,23857,23857,,305491,1/1/1900,9/28/1995,,Installed-Functioning-In Service,DOS,M5,NA,4440707,1 - Stops Revenue Operation,195A,No,Dry,27,SG-S2,Mainline,Elevated,Outdoor,689,0-1000,0-889,ELV,0,0,NA,NA,NA,NA,NA,NA,NA,NA,10,1305,Light,NA,Outdoor
305492,BMT-J3-195B,SWM: Myrtle Av - Model M5 (BMT-J3-195B),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,BMT,BMT-J-JAMAICA,097-MYRTLEAV-JAM-J/M/Z,BMT-J-3/4,23735,23735,,305492,1/1/1900,9/28/1995,,Installed-Functioning-In Service,DOS,M5,NA,4440806,1 - Stops Revenue Operation,195B,No,0,27,SG-S2,Mainline,0,Structure not avail,225,0-1000,0-889,NA,2,0.066666667,NA,NA,NA,NA,NA,NA,2,0.166666667,10,1305,Light,652.5,Structure not avail
305493,BMT-Q2-Q315,SWM: Myrtle Av - Model M3 (BMT-Q2-Q315),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-Q-14ST/CANARSIE,128-MYRTLE-WYCKOFFAVS-CNR-L,BMT-Q-2,32342,32342,,305493,1/1/1900,10/2/2003,,Installed-Functioning-In Service,DOS,M3,NA,5585908,1 - Stops Revenue Operation,Q315,No,Dry,19,SG-S5,Mainline,Subway,Indoor,1837,1000-2000,1778+,SUB,1,0.033333333,NA,NA,NA,NA,NA,NA,1,0.083333333,90,11745,Medium,11745,Indoor
305494,BMT-Q3-Q317A,SWM: Myrtle Av - Model M3 (BMT-Q3-Q317A),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-Q-14ST/CANARSIE,128-MYRTLE-WYCKOFFAVS-CNR-L,BMT-Q-3/4,32536,32536,,305494,1/1/1900,10/2/2003,,Installed-Functioning-In Service,DOS,M3,NA,5586005,1 - Stops Revenue Operation,Q317A,No,0,19,SG-S5,Mainline,0,Structure not avail,NA,NA,NA,NA,1,0.033333333,NA,NA,NA,NA,1,0.083333333,NA,NA,100,13050,Medium,13050,Structure not avail
305495,BMT-Q1-Q317B,SWM: Myrtle Av - Model M3 (BMT-Q1-Q317B),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-Q-14ST/CANARSIE,128-MYRTLE-WYCKOFFAVS-CNR-L,BMT-Q-1,32560,32560,,305495,1/1/1900,10/2/2003,,Installed-Functioning-In Service,DOS,M3,NA,5586104,1 - Stops Revenue Operation,Q317B,No,Dry,19,SG-S5,Mainline,Subway,Indoor,1787,1000-2000,1778+,SUB,2,0.066666667,NA,NA,NA,NA,2,0.166666667,NA,NA,100,13050,Medium,6525,Indoor
305496,IND-F4-123,SWM: N Channel Bridge - Model M5 (IND-F4-123),SG-SWMCH,DOS-MOW-ELE-SIG,2922,QUEENS,IND,IND-F-ROCKAWAY,198-HOWARDBEACH-JFKAIRPORT-RKY-A,IND-F-4,55425,55425,,305496,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2890102,1 - Stops Revenue Operation,123,No,0,NA,SG-S2,Mainline,0,Structure not avail,604,0-1000,0-889,EMB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,250,Light,NA,Outdoor
305497,IND-F3-133,SWM: N Channel Bridge - Model M5 (IND-F3-133),SG-SWMCH,DOS-MOW-ELE-SIG,2922,QUEENS,IND,IND-F-ROCKAWAY,198-HOWARDBEACH-JFKAIRPORT-RKY-A,IND-F-3,55425,55425,,305497,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2891001,1 - Stops Revenue Operation,133,No,Dry,NA,SG-S2,Mainline,At Grade,Outdoor,622,0-1000,0-889,EMB,1,0.033333333,NA,NA,NA,NA,NA,NA,NA,NA,0,250,Light,250,Outdoor
305498,IND-E1-11,SWM: Nassau Av - Model M5 (IND-E1-11),SG-SWMCH,DOS-MOW-ELE-SIG,2928,BROOKLYN,IND,IND-E-CROSSTOWN,284-NASSAUAV-XTN-G,IND-E-1,114010,114010,,305498,1/1/1900,5/20/2009,,Installed-Functioning-In Service,DOS,M5,NA,3307601,1 - Stops Revenue Operation,11,No,Wet,13,SG-S6,Mainline,Subway,Indoor,931,0-1000,890-1777,SUB,2,0.066666667,NA,NA,NA,NA,2,0.166666667,NA,NA,0,250,Light,125,Indoor
305499,IND-E2-12,SWM: Nassau Av - Model M5 (IND-E2-12),SG-SWMCH,DOS-MOW-ELE-SIG,2928,BROOKLYN,IND,IND-E-CROSSTOWN,284-NASSAUAV-XTN-G,IND-E-2,113880,113880,,305499,1/1/1900,5/20/2009,,Installed-Functioning-In Service,DOS,M5,NA,3307700,1 - Stops Revenue Operation,12,No,Dry,13,SG-S6,Mainline,Subway,Indoor,932,0-1000,890-1777,SUB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,250,Light,NA,Indoor
305500,IND-E2-13,SWM: Nassau Av - Model M5 (IND-E2-13),SG-SWMCH,DOS-MOW-ELE-SIG,2928,BROOKLYN,IND,IND-E-CROSSTOWN,284-NASSAUAV-XTN-G,IND-E-2,114010,114010,,305500,1/1/1900,5/20/2009,,Installed-Functioning-In Service,DOS,M5,NA,3307106,1 - Stops Revenue Operation,13,No,0,13,SG-S6,Mainline,0,Structure not avail,932,0-1000,890-1777,SUB,0,0,NA,NA,1,0.083333333,NA,NA,NA,NA,0,250,Light,NA,Indoor
305501,IND-E1-14,SWM: Nassau Av - Model M5 (IND-E1-14),SG-SWMCH,DOS-MOW-ELE-SIG,2928,BROOKLYN,IND,IND-E-CROSSTOWN,284-NASSAUAV-XTN-G,IND-E-1,113880,113880,,305501,1/1/1900,5/20/2009,,Installed-Functioning-In Service,DOS,M5,NA,3307205,1 - Stops Revenue Operation,14,No,0,13,SG-S6,Mainline,0,Structure not avail,931,0-1000,890-1777,SUB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,250,Light,NA,Indoor
305502,IRT-E1-201A,SWM: New Lots Av - Model A-10 (IRT-E1-201A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,IRT,IRT-E-EASTERNPKWY,352-NEWLOTSAV-EPK-3,IRT-E-1,41942,41942,,305502,1/1/1900,,,Installed-Functioning-In Service,DOS,A-10,NA,1034602,1 - Stops Revenue Operation,201A,No,Dry,NA,SG-S2,Mainline,Elevated,Outdoor,1060,1000-2000,890-1777,ELV,3,0.1,NA,NA,5,0.416666667,1,0.083333333,1,0.083333333,1059,138082.5,Heavy,46027.5,Outdoor
305503,IRT-E4-201B,SWM: New Lots Av - Model A-10 (IRT-E4-201B),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,IRT,IRT-E-EASTERNPKWY,352-NEWLOTSAV-EPK-3,IRT-E-4,41738,41738,,305503,1/1/1900,,,Installed-Functioning-In Service,DOS,A-10,NA,1034701,1 - Stops Revenue Operation,201B,No,Dry,NA,SG-S2,Mainline,Elevated,Outdoor,1071,1000-2000,890-1777,ELV,2,0.066666667,NA,NA,2,0.166666667,NA,NA,2,0.166666667,1059,138082.5,Heavy,69041.25,Outdoor
305504,IRT-E1-203A,SWM: New Lots Av - Model A-10 (IRT-E1-203A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,BROOKLYN,IRT,IRT-E-EASTERNPKWY,352-NEWLOTSAV-EPK-3,IRT-E-1,45479,45479,,305504,1/1/1900,,,Installed-Functioning-In Service,DOS,A-10,NA,1034800,1 - Stops Revenue Operation,203A,No,Dry,NA,SG-S2,Mainline,Elevated,Outdoor,1060,1000-2000,890-1777,ELV,5,0.166666667,5,0.416666667,1,0.083333333,2,0.166666667,3,0.25,985,128442.5,Heavy,25688.5,Outdoor
